year,vehicle_stock,percentage,adjusted_vehicle_ownership,vehicle
2007,27800.23878423403,0.4,0.00075816276,BUS
2007,27812.94883223389,0.425,0.0007587164,BUS
2007,27829.765491263464,0.45,0.00075944886,BUS
2007,27849.03302065701,0.475,0.0007602881,BUS
2007,27861.990293857165,0.5,0.0007608525,BUS
2007,27872.535450913932,0.525,0.0007613118,BUS
2007,27889.724952272594,0.55,0.0007620605,BUS
2007,27912.103510132514,0.575,0.00076303526,BUS
2007,27929.32775665446,0.6,0.0007637855,BUS
2007,27940.758915374976,0.625,0.0007642834,BUS
2007,27960.846965163004,0.65,0.0007651584,BUS
2007,27978.986613102246,0.675,0.0007659485,BUS
2007,28002.0226563597,0.7,0.0007669519,BUS
2007,28020.197049462226,0.725,0.0007677435,BUS
2007,28037.500140777778,0.75,0.0007684972,BUS
2007,28062.65964805287,0.775,0.00076959305,BUS
2007,28077.40496080973,0.8,0.0007702353,BUS
2007,28097.625309488725,0.825,0.00077111606,BUS
2007,28129.04161885985,0.85,0.00077248446,BUS
2007,28168.52949693239,0.875,0.00077420444,BUS
2007,28195.55455220536,0.9,0.0007753816,BUS
2007,28239.480456711248,0.925,0.00077729486,BUS
2007,28283.41170662687,0.95,0.0007792084,BUS
2007,28351.401309411962,0.975,0.0007821698,BUS
2007,28781.54643087088,1.0,0.0008009057,BUS
2008,27617.58857782574,0.0,0.0007476451,BUS
2008,27851.732682819817,0.025,0.0007578089,BUS
2008,27895.31162177741,0.05,0.0007597006,BUS
2008,27955.514090882312,0.075,0.0007623139,BUS
2008,28006.32333350646,0.1,0.00076451944,BUS
2008,28039.69912324321,0.125,0.00076596823,BUS
2008,28057.80572383844,0.15,0.0007667542,BUS
2008,28078.225431597024,0.175,0.0007676406,BUS
2008,28111.329012200924,0.2,0.00076907757,BUS
2008,28135.8694030395,0.225,0.0007701428,BUS
2008,28168.78123041189,0.25,0.0007715715,BUS
2008,28196.20730624498,0.275,0.000772762,BUS
2008,28216.62433214019,0.3,0.00077364827,BUS
2008,28238.397039972875,0.325,0.0007745934,BUS
2008,28257.09499144291,0.35,0.00077540503,BUS
2008,28268.049062409544,0.375,0.00077588053,BUS
2008,28281.313558676153,0.4,0.0007764563,BUS
2008,28294.0054771116,0.425,0.00077700726,BUS
2008,28305.528103114328,0.45,0.00077750743,BUS
2008,28322.52307133946,0.475,0.00077824516,BUS
2008,28335.214989774908,0.5,0.0007787961,BUS
2008,28343.182805870358,0.525,0.00077914196,BUS
2008,28368.28906988165,0.55,0.0007802318,BUS
2008,28385.938412770967,0.575,0.0007809979,BUS
2008,28406.241459472618,0.6,0.00078187924,BUS
2008,28422.277661540185,0.625,0.00078257534,BUS
2008,28440.99170419049,0.65,0.0007833877,BUS
2008,28458.60886471927,0.675,0.0007841524,BUS
2008,28487.90554025838,0.7,0.00078542414,BUS
2008,28505.74529544752,0.725,0.00078619854,BUS
2008,28528.0744899311,0.75,0.0007871678,BUS
2008,28559.572975303385,0.775,0.0007885351,BUS
2008,28572.3896003859,0.8,0.00078909146,BUS
2008,28595.681583822112,0.825,0.0007901025,BUS
2008,28609.389928477747,0.85,0.0007906976,BUS
2008,28640.8562314895,0.875,0.0007920635,BUS
2008,28673.00640966259,0.9,0.00079345907,BUS
2008,28710.693294779154,0.925,0.000795095,BUS
2008,28756.569249719836,0.95,0.0007970864,BUS
2008,28867.913512507734,0.975,0.00080191967,BUS
2008,29293.485002614256,1.0,0.00082039303,BUS
2009,28134.14941844017,0.0,0.00076731225,BUS
2009,28275.59962909784,0.025,0.0007734304,BUS
2009,28390.439021789924,0.05,0.00077839755,BUS
2009,28440.91802360489,0.075,0.0007805809,BUS
2009,28485.394990013436,0.1,0.0007825047,BUS
2009,28523.634415141994,0.125,0.00078415865,BUS
2009,28548.565739792062,0.15,0.000785237,BUS
2009,28581.87972779338,0.175,0.00078667793,BUS
2009,28603.44399132532,0.2,0.00078761065,BUS
2009,28623.047500241304,0.225,0.00078845856,BUS
2009,28652.137185744697,0.25,0.0007897168,BUS
2009,28670.900948002924,0.275,0.0007905284,BUS
2009,28688.372792326136,0.3,0.0007912841,BUS
2009,28711.484665884393,0.325,0.00079228374,BUS
2009,28736.806257410663,0.35,0.000793379,BUS
2009,28755.08420469541,0.375,0.00079416955,BUS
2009,28779.743688279985,0.4,0.00079523615,BUS
2009,28797.165739932785,0.425,0.0007959897,BUS
2009,28809.947653002328,0.45,0.00079654256,BUS
2009,28825.536796084827,0.475,0.00079721684,BUS
2009,28836.565199707158,0.5,0.00079769385,BUS
2009,28852.672455711512,0.525,0.00079839054,BUS
2009,28872.277310375346,0.55,0.0007992385,BUS
