id,income,car
8694,382114.3333,0
10893,382117.8333,0
8949,382431,0
12032,382527.5,0.5
5251,382651.5,0
6698,382653,1
11248,382705.25,0
4699,382800,0.33
7755,382823,0.5
11141,382827.6667,0
8832,382845,0
4453,382900,0
12022,382935.25,0.25
8660,382937,0.33
13229,383007.5,0.5
2566,383152.6667,0.33
3532,383162.75,0.25
13299,383196,0
951,383287.5,0.25
10873,383325.5,0
5830,383498,0.36
8561,383498.1667,0
11185,383599.8,0.2
3170,383651,0.33
11821,383663,0.25
13258,383723.75,0.25
5362,383770,1
13040,383783.5,0.5
10725,383858,0
12361,383877.25,0.25
12480,383887.3333,0.67
535,383918.4,0.2
8633,383931,0.33
11993,383987.5,0
4293,384003.3333,0.5
8472,384028,0
9823,384244,0
13373,384264.75,0.25
5237,384341.3333,0
12784,384357.25,0.25
10917,384420.75,0.5
11028,384479,0.25
9293,384530.5,0
12846,384585,0.5
4680,384638,0
9583,384748.6667,0.67
9958,384795,0
6267,384908,0.25
8063,384968.5,0
6379,384970.6667,0.33
6437,384982,0
8619,385010,0
12469,385080.75,0
13464,385153.5,0
5722,385267,0.25
10130,385290,0
806,385439,0.25
8910,385448.5,0
11107,385449,0
9266,385543.6667,0.33
3354,385558.25,0.5
1255,385596.5,0.5
4055,385655,0.5
2204,385675.75,0.25
7158,385839,0.5
352,386002,0
4625,386084.5,0.5
11877,386100,0.2
1190,386215.3333,0.17
7944,386225,1
10906,386251.75,0.25
10658,386280,0.25
5773,386321.5,0
6333,386323,0
2791,386464.6667,0.33
10399,386478.75,0.25
13566,386478.8,0.2
8031,386517.5,0
12332,386579,0
7836,386621.8,0.4
4,386728.5,0.5
13705,386764.3333,0
10544,386796.6667,0
8324,386832,0.33
6707,386926.4,0.2
1122,386947,0
11233,387081.8,0.6
8343,387083,0
6902,387231,1
1446,387256.3333,0.5
13238,387301.6,0.2
11451,387563,0.25
10349,387689,0
13397,387706.1667,0.33
6668,387781.3333,0.33
7413,387791,0.5
4010,387809,0
2445,388045,0
8943,388331.25,0.25
6473,388360.6667,0.33
11029,388461.3333,0.33
11040,388481.3333,0.33
6917,388492.5,0.5
9826,388603.5,0
2892,388714.5,0.5
10761,388717.5,0.25
3534,388824,1
12805,388960,1
9745,388983.5,1
2396,389044,0
12907,389166.3333,0.33
7430,389193,1
577,389291,0
9602,389361,0.5
2189,389470,0
8202,389700,0
12801,389804.6667,0.33
2091,389821.6667,0.33
12018,389851.6667,0.33
11957,389913.5,0.25
386,389986,0
3782,390121.5,0.5
10772,390299.5,0
13371,390341,0.67
7447,390342.75,0.5
11661,390435,0
11694,390476.4,0.4
3090,390496,0.2
8603,390503,0
645,390631.3333,0.67
2,390684,0
5744,390734.3333,0
7873,390874,0.33
9714,390994.5,0
6392,391054.6667,0.33
12403,391322,0
8920,391326.5,0
12033,391396,0
8135,391420,0
6501,391473,0
9537,391769,0
7891,391880.25,0.25
4004,391882.6667,0.33
7640,391904.5,0.5
2398,391917.75,0.25
3829,392125,0
6056,392203.5,0.5
12724,392225,0.5
8412,392244,0
4314,392279,0
13089,392280.5,0.25
11118,392284,0
7661,392723.5,0
10977,392798,0
10964,392798.5,0.25
11942,392830.3333,0.33
13182,392852.25,0.25
9256,392931,0.2
5889,392979,1
3808,393134,0
6318,393253,0.5
6848,393321.3333,0.33
392,393436.6667,0.33
1632,393441,0.5
11115,393596,0.17
3340,393598.75,0.25
10243,393679.75,0.25
12920,393775.5,0.5
12439,393888.75,0.25
97,394039.25,0.25
10695,394089.5,0.25
8608,394098.5,0
4806,394137,0.25
12712,394199,0
9356,394436,0.5
4198,394446.3333,0.33
2099,394513.1667,0.17
8991,394514,0.4
12042,394552,0.33
2447,394575,0
11626,394639.5,0
11373,394648,0
13519,394667.6667,0.33
10568,394668.75,0.25
5796,394719.7143,0.29
2543,394775,0
7708,394807.5,0
7184,394883,1
149,394964.6667,0
4342,394985,0.33
2015,395007.5,0.5
7474,395053.75,0.25
8952,395073,0
3727,395132.5,0
10609,395153.25,0.5
8242,395193,0
1054,395244,0
7053,395277,0
13455,395280,0.25
10549,395303.5,0.25
7440,395306,0.33
10510,395336.75,0.25
1938,395355.5,0.5
2492,395395,1
3655,395460,0
12222,395709.5,0
940,395732,0
12049,395757.6667,0
7815,395832,0.25
13074,395908,0
13320,395919,0.33
12642,395952.25,0.5
12211,396125,0.25
12142,396318.75,0.25
7819,396384.5,0.5
10793,396423,0
11313,396450.25,0.5
571,396558.6667,0
4080,396584,0.5
10418,396742.6667,0.33
10666,396825.75,0.25
13791,396903.4,0.2
11638,397010.75,0.5
10220,397040,0
10605,397220,0
9025,397222.3333,0.67
9612,397377.5,1
7757,397615.25,0.5
5534,397626.5,0
13255,397743.5,0
12600,397904.3,0.1
4737,397967.25,0.5
5003,398017,0.2
13029,398018.75,0.25
140,398294,0
11408,398391,0
7198,398397.5,0
11757,398468.75,0.25
5441,398587.5,0.5
8986,398601,0.33
12205,398611,0.33
12932,398814.6667,0.33
13059,398869,0
552,399057,0
13187,399058.6667,0.33
1692,399094,0.5
2053,399134.5,0
824,399153,0.33
10704,399237.75,0.25
9724,399259.4,0.2
12569,399436,1
2404,399507,0
1041,399508,0.5
3828,399509.4,0
2864,399525,0
1163,399562,0
953,399588.5,0
4984,399596,1
5007,399706.5,0.5
3337,399708.6667,0.33
9479,399795,0.33
10559,399828,0
2817,399898.2,0.4
11382,399912,0.5
2043,399987.75,0
3651,400067.5,0.5
11956,400127,0.25
2000,400234,0
10451,400318,0.25
8374,400468.5,0.5
11989,400655.2,0.4
5501,400664,0
2920,400701.3333,0.33
13559,400765,1
12190,400868.5,0.5
2410,401067.8333,0.17
1865,401086,0
13725,401112.25,0.25
12255,401211,0.5
8203,401313.3333,0.33
12071,401314.1429,0
73,401320,0.2
10630,401374.25,0.25
4977,401386,0
8127,401431,0
11545,401465,0
2533,401581.75,0.25
1146,401597,0
3721,401604.6667,0.33
1108,401687.5,0
11966,401688.5,0.5
12894,401845.4,0.2
973,401892.75,0
10562,401920,0.5
93,401921,0.25
11209,401958,0
11172,402072.5,0.5
11740,402132,0.5
1039,402249,0
10393,402320.4,0.2
7427,402415,0.5
3423,402440,2
10532,402494,0.33
10149,402515.5,0
12578,402564,0.5
3823,402596,0
10679,402846,0
10466,402871.5,0
11570,403076.2,0.4
11147,403081.8333,0.33
10585,403292,0
10216,403305,0.5
7992,403333,0.5
579,403376.5,0.5
11206,403383.5,0.5
11404,403485,0
6974,403508.5,0.5
416,403512,0
938,403708.5,0
9380,403870,0
6163,404067,0
12999,404219.5,0.25
8838,404287,0.33
284,404371,0
10710,404424.5,0
12376,404461,0
12062,404520,0.33
5115,404556.3333,0
11424,404632.25,0.25
13454,404644,0
498,404673.3333,0.33
12593,404680,0
10919,404717.5,0.25
10723,404857.4,0.2
11931,404867.25,0
9560,404893,0
10857,404995.8333,0.17
657,405068.3333,0
9930,405089.6,0.4
2294,405101.5,0.25
10177,405129.25,0.25
948,405363.75,0.25
10333,405394.75,0
5640,405485.5,0.25
12729,405783,0
226,405924,0
1429,405973.5,0.5
10319,405996.5,0
897,406002,1
6975,406014.8,0.2
10221,406017.75,0
1642,406029,0
7675,406050.3333,0.33
10456,406185.3333,0
5911,406191,0.75
544,406247.4,0
11291,406336.6,0.2
3095,406489.75,0.25
1182,406598,0
10537,406653.5,0.25
2311,406896,0
659,406986,0
10691,407055.5,0.5
1974,407109.75,0.25
1226,407190.6667,0
287,407213,0
6951,407226.6667,0.33
12077,407293.3333,0.33
3052,407475,0
8536,407548.8,0.4
10171,407598.5,0.25
9596,407680,0.5
9512,407743.6667,0
11785,407870.6667,0
10350,407937.6667,0
3290,408083.5,1
13624,408159.5,0.25
5908,408201.6667,0.33
4444,408298.3333,0.33
13734,408503.6667,0.33
11916,408587.5,0.25
4092,408672.6,0.4
13036,408730,0
13614,408733.5,0.25
5109,408756,0
8906,408896,0
11830,408946.75,0.25
8305,408985,1
13465,409043,0.5
3483,409088,0
2939,409108.5,0.5
2082,409155.5,0.5
8588,409159.6667,0.17
10054,409203,0.67
1239,409204,0
11923,409214.75,0.25
5879,409468.5,0.5
8600,409525.5,0
11873,409748.5,0.5
2808,409823.5,0.5
10530,409848,0
5838,409890.5,0.5
859,409934.75,0.25
263,409942,0.33
3234,410083.6667,0.17
13553,410113.75,0.25
9367,410182.5,0
124,410225.75,0.25
5852,410236.5,0
10716,410247.5,0
1854,410316,0
4085,410385,0
388,410469.5,0
13535,410542,0
10639,410758.6667,0.33
8564,410796,0.5
1555,410847.3333,0
10355,410865,0
11787,411000,0.25
10806,411094.75,0
12434,411185.25,0.5
10920,411281,0
13205,411356.3333,0.33
10591,411400.6667,0
1970,411462.25,0
9067,411480,0.25
4126,411483.5,0.5
9510,411539,1
6070,411595.5,0.5
1591,411611,0
11943,411775,0
561,411795.5,0
5541,411803,0
11588,412116.6667,0.33
11287,412159,0
9213,412163.5,0
8223,412290.75,0
10368,412301,0
13410,412483.6667,0.33
11110,412559,0
10296,412571.25,0.25
10907,412710.75,0.25
107,412754.5,0.5
11747,412784.3333,0.33
12084,412907.6,0.2
1571,412976,0
5611,413257.3333,0.67
12560,413393.25,0.25
12822,413463.3333,0.67
7756,413472.5,0
1471,413525.5,0.5
6813,413669.5,0.5
1991,413707.3333,0.33
4093,413711,0.33
9546,413834,1
11229,413853.5,0
3872,413896.6667,0.33
10709,414032.6667,0.67
7472,414085,0
2193,414163.6,0.4
10461,414241.8,0.2
6033,414291.6667,0.67
2208,414315.5,0
9775,414325,0.5
1538,414368.3333,0.33
13010,414379,0
3399,414568.25,0
8824,414584.6667,0
9404,414891.3333,0.33
9791,414911,1
9465,414913.75,0
3086,414926,0
11949,415039.6667,0.33
10586,415184.75,0
2114,415225.8333,0.33
11760,415375.5,0.25
8715,415497,0.33
12301,415521.75,0
2138,415778,0
6753,415783.5,0.5
9645,415804.5,0.5
1987,415868,0.25
700,415991.75,0
775,416079,0
9840,416085.5,0.25
8278,416086,0
9060,416209.2,0.2
268,416339,0.25
2703,416429,0
11961,416552,0
2349,416640,0.33
12414,416775,0.25
9286,416821,0.33
10717,416853.5,0
6483,416889,0
10779,416899,0.33
4942,417216.25,0.25
2912,417247.2,0.2
3787,417353,0.5
1470,417365,1
11258,417395,0
7443,417448.3333,0.33
10248,417470.6667,0.33
10283,417477,0
9052,417507.3333,0.17
12536,417540.5,0
10259,417670,0
2857,417819,0
300,418093,0.33
8800,418183,0
2988,418230.6667,0.17
12356,418400.3333,0.33
10785,418405,0
13120,418487.75,0
12758,418526,0
1942,418576,0
7763,418584,1
9371,418650,0
7714,418660.5,0.5
10284,418878,0
5707,418891,1
12924,418923,0
9075,418985,1
4466,419126,0
10560,419335.2,0.2
10787,419352.6667,0.33
1285,419354,0.33
11848,419376.25,0.25
9567,419426.3333,0.33
9228,419454,0
32,419461,0.33
7176,419461.5,0
7898,419616.5,0.5
8384,419630,0.25
10867,419652.5,0
2599,419737.3333,0.33
9631,419839.75,0.5
3329,419846,0.5
10478,419876.6,0.2
3833,419885,0
2384,419949,1
7069,420149.3333,0.67
4796,420264,0.2
12757,420485.5,0
4227,420596,0
9255,420707.5,0.25
10427,420835,0.25
483,420971.2,0
11389,421107,0
10184,421224.75,0
4843,421242.5,0.5
178,421389.5,0
8175,421406.2857,0.14
600,421490.5,0.5
9073,421535.5,0
13192,421538.6,0.4
3766,421558.5,0.5
6520,421636,0.25
10264,421638,0
10837,421687.5,0.5
10734,421744,0
2059,421923.25,0.25
8856,421943,0.5
6008,422070.8,0.2
3489,422140.5,0.5
680,422203.3333,0
12109,422267.4,0
4120,422406.4,0.4
176,422473,0.5
9164,422515,1
2064,422554,0
10575,422662,0.25
7249,422679,0.33
8785,422700,0.6
3248,422743.25,0.25
11692,422766,0
12986,422856,0.5
9715,422925,0
12398,422993.8333,0.17
13321,423000,0.5
6621,423013,0
8337,423046,0
9142,423046,0
3989,423089.75,0.25
13146,423177,1
11055,423261,0
11008,423269,0
10137,423349,0.25
1115,423679,0
9414,423691.5,1
8286,423727.6,0
8814,423763.8,0.4
2496,423799.25,0.25
11058,423926.3333,0.67
8042,423933.75,0.25
13253,424077,0.33
10150,424121.75,0.25
8190,424171.5,0.25
2157,424237.75,0.25
6374,424280,0.33
5444,424346.6667,0.67
2973,424361,0
2923,424421,0.33
12418,424513.5,0.25
11174,424680.8,0.2
9056,424961.5,0
12828,425037,0
12341,425070.5,0.25
7260,425134,0.4
12121,425171.3333,0.33
13231,425280.75,0.75
11762,425315.5,0.25
2779,425507.25,0.5
1465,425536,0.33
11824,425579.25,0.25
12774,425646.5,0
9959,425705,0
819,425921,0
12273,425945,0
10824,425955.6667,0
12957,425968,0.33
7776,426075.6667,0.33
10805,426141.5,0.25
509,426213.2,0
2738,426271,1
12649,426273.3,0.3
6534,426369,0
11401,426669.4,0
2336,426674.25,0.5
2115,426739,0.33
1253,426770,0
9974,426904,0.33
9862,426921.6667,0
11635,427067,0.5
13162,427098.4,0.2
10315,427250.4,0.2
836,427256.75,0
6241,427361.75,0.25
5734,427417,0
10576,427485.5,0.5
8354,427573,0
13046,427600.6667,0.33
9650,427712,0.5
11134,427777,0.25
3320,427844.3333,0.33
7477,427900.75,0.25
1202,428331.75,0.25
4669,428352.5,0
10534,428417,0.25
1178,428477.5,0
12342,428503.5,0
2298,428710.5,0.25
8225,428767.5,0.5
8888,428881.5,0.5
9138,428911,1
2045,428957.6667,0
4710,429119,0.33
13544,429163,1
12935,429179.25,0.25
3370,429206,0.33
12030,429456.5,0.25
9335,429477.6667,0.33
12989,429625,0.5
12564,429726.3333,0.33
1197,429739,0
6563,429813,1
8125,429918,0.5
10007,429924.5,0.5
2180,430019,0
5212,430021,0
12305,430028.5,0.5
7721,430173.2857,0.14
4831,430190,0
11689,430273.6667,0.33
12155,430326,0.33
11776,430358,0
5699,430440,0.33
4002,430546,0
387,430546.3333,0
8362,430644.8,0.2
9410,430647,0
7508,430652.3333,0
3560,430781,0.25
1788,430875.3333,0.33
2267,430913,0
4862,431044.5,0.5
564,431098,0
11072,431114.3333,0
9707,431146,0.17
341,431221.3333,0.33
9125,431245.75,0.25
13448,431410,0
1901,431544,0.33
8143,431660.5,0
71,431673.75,0.5
8471,431912.5,0.17
9211,431953,0
12971,432011.6667,0.67
10180,432177.8,0
12094,432261.5,0.25
9568,432401.25,0.5
10995,432545.5,0
248,432549.6667,0.33
8022,432567.5,0
4193,432665.25,0.25
12472,432768,0.5
9831,433261.5,0
2013,433270.5,0.5
5825,433323,0.67
9349,433514.5,0.5
2869,433576,0.5
111,433658,0.33
5128,433668,0
893,433698.6667,0.33
7715,433723.75,0.25
9289,433752,0
10298,433919,0
5528,434016.5,0
881,434102,0
9023,434154,0
8937,434226,0
10140,434285.2,0.4
43,434356.5,0.25
8765,434439,1
7188,434471,0
4065,434584,0
8725,434695.5,0.5
13005,434724.5,0.5
8497,434868,0.25
506,434928.75,0.25
11950,435094.1429,0
12584,435134,0.25
10911,435283,0
12726,435304.5,0
6525,435331,0
10707,435352.5,0.5
11173,435714.3333,0
1169,435824.2,0
12583,435858.75,0.25
811,435899.5,0.5
12406,435918.3333,0.33
11226,436072,0
10351,436256.25,0
12415,436307,0.33
4629,436379,0.5
4569,436442.5,0.5
11686,436616,0
10678,436782.5,0.25
10020,436885.5,0
222,437113.75,0.25
10746,437569.25,0
10570,437621.5,0
8573,437678.5,0
10556,437699,0
10535,437949.75,0
10457,437966.25,0
7716,437983.5,0.5
378,438083.6,0.2
549,438338.6667,0.33
340,438342,0.33
9664,438348.25,0.5
1992,438420.3333,0.33
456,438421.5,0.25
9307,438443,0.25
5384,438478.6667,0.67
12231,438536.25,0.25
6837,438623,0.5
12402,438630,0.33
9720,438632.25,0.5
12650,438673,0.33
7290,438697.25,0.5
4063,438849,1
1472,438926,1
13680,438992,0
3383,439211,0
13013,439227,0
1631,439228,0.5
884,439308.6667,0.33
8424,439411.6667,0.33
2961,439478.5,0.5
2417,439505.6667,0.67
9245,439615.6667,0.67
6029,439690,0
7022,439888.5,0
994,439958.3333,0.67
5094,440060.5,0.5
1994,440407,0
429,440450.2,0.2
1437,440501.4,0.4
13224,440535,0
196,440613.5,0
9619,440632,0
11213,440659.25,0
7677,440754.75,0.5
6700,440756,1
5158,441191.75,0
3658,441268,0.5
4233,441339,0.4
9947,441439.75,0.5
172,441652,0.5
8522,441795.6667,0.33
10835,441796.25,0.25
10732,441859.5,0
12419,442141.75,0.25
10923,442186,0
166,442235,1
1797,442298.5,0.25
9017,442312,0.33
9472,442345.6667,0.33
10550,442373.25,0.25
4326,442418,1
8095,442530,0
10290,442567.4286,0.29
454,442613,1
11316,442669,0.2
2982,442734,0
13354,442784.6667,0
2978,442970.5,0.5
13481,443252,0
1358,443321,1
9081,443359,0.5
5665,443466,1
13075,443488,0
8987,443616.75,0.5
8269,443759,0.25
7829,443763,0.5
1198,443791,0
10512,443802.6667,0.33
6969,443850,0
1515,443969.25,0.25
7730,444034.6667,0.33
8972,444049.75,0.25
9157,444154,1
9689,444167,1
835,444232,0
8327,444514,0.5
13372,444692.5,0.25
11754,444707.75,0.25
9486,444793.75,0.25
303,444852,0.5
12363,444854,0
10063,444923,1
13246,444929,0.33
13597,445038.3333,0.33
11461,445134.3333,0.33
8723,445161,0.5
10292,445248,0.5
9370,445308.5,0.5
12031,445436.6,0.2
12312,445450.4,0
1126,445623,0.33
12320,445667.75,0.25
9202,445684.5,0.25
8898,445737.5,0.5
3579,445850,0
12962,445901.5,0.25
7813,445957,0.5
10891,446137,1
3884,446187.5,0
368,446289,0
11143,446291.25,0.25
4106,446333.75,0.25
886,446379,0
11216,446430.25,0.25
7101,446501.25,0.25
11910,446741.75,0.25
3034,446777.4,0.4
12182,446817.5,0
13021,446862.25,0.25
10176,447018.6667,0.33
12055,447038,0
2355,447107.75,0.75
1988,447137.25,0
10715,447326,0.2
12274,447344.8,0.2
6906,447401,0
464,447406.2,0
10965,447574.6667,0
11202,447662,0.33
10662,447865.25,0.25
10276,447884.6,0.2
12213,447928.25,0
9330,447943.5,0.25
2813,448044.75,0.5
927,448055.3333,0
1042,448229,0
3283,448247,0
578,448260.3333,0.33
12869,448280,0.33
10681,448352,0.33
12118,448613.75,0.25
9345,448697.3333,0.17
13398,448789,0.4
803,448842,0
12166,449031.5,0.25
1628,449169,0
3620,449431.1667,0.33
655,449438.5,0
3190,449440.6,0.2
10615,449552.3333,0
10429,449654,0.5
12360,449693,0.33
5254,449716.5,0.5
7333,449770,0
10279,449801.5,0
218,449986,0
2364,450006,0.5
5867,450052,1
7296,450056,0.5
12106,450312,0.5
10667,450349.75,0.25
3142,450356,0
10280,450504,0
10142,450547.2,0.2
12671,450552.5,0
1924,450621,0
3364,450704.4,0.4
2811,450886.5,0.25
7446,450910.5,0.5
9709,451020.3333,0.33
3168,451240,0.5
2156,451305,1
10933,451330.75,0.25
11999,451386,0
8382,451592.3333,0.33
106,451634,0
10144,451702.5,0.5
7355,452102,1
11380,452158.25,0.25
12210,452282.2,0.2
11664,452473,0.5
5506,452524,0
8490,452598,0
7024,452955.5,0
6633,453109.6667,0.33
13081,453130,0
10337,453221.6667,0.33
2375,453247,0.5
9277,453313,0.2
465,453488,1
2260,453693,0
10067,453741.25,0.25
9482,453823,0.5
11442,453846,0.5
12727,453958,0
11081,454104.5,0
8130,454158.6667,0
2147,454224,0
7436,454470,0.33
11903,454832.6667,0
12026,455325.25,0.25
8547,455440.6667,0.33
2143,455449.1429,0.14
2293,455619.3333,0.33
1130,455869.25,0.25
10823,455950,0
3937,456023,0.5
8519,456055.25,0.5
12638,456073,0.33
10402,456274,0.25
12886,456439,0.5
12334,456458,0
5591,456550.2,0.4
7192,456648,0
12595,456912.3333,0.67
1017,457001.5,0
13009,457353,0.33
6982,457519.5,0
13467,457583.6,0.4
11412,457662,0
12745,457690,0.33
10846,457738,0
8463,457748.3333,0.33
8304,457889,0
11711,457912.2,0.4
323,457980.75,0.25
10469,458229.3333,0.33
3175,458462.6667,0
503,458498,0
10872,458591,0
11756,458661,0.2
10423,458697.6667,0.67
4674,458998.3333,0.67
12991,459060,0.33
10516,459438.6667,0.33
10199,459792.3333,0
10567,459853.8,0
4320,460153.5,0.13
12891,460158,0.5
1612,460505.3333,0.33
13350,460619.75,0.25
9906,460847,0.25
2009,460960.6,0.2
8438,460992,1
11475,461054,0
10677,461103.3333,0.33
8941,461283.5,0
2898,461584.5,0.5
6634,461658,0
12284,461718.6667,0.33
10807,461729,0.5
12004,461750.6667,0.33
3487,461808.5,1
224,462009,0
2682,462207,1
13065,462220,0
13593,462299.5,0
12684,462311.3333,0.33
11182,462733,0
10255,462769,0
7693,463004,0.5
1022,463179,1
13472,463192,0.5
10581,463231.75,0.25
5986,463271,1
10832,463343,0.25
3814,463463.75,0.5
13053,463589,0
1243,463608,0.5
13484,463728.5,1
2646,463843.6667,0.33
3446,463888,0
9155,463927,0.4
4912,463998,1
841,464021,0.5
11084,464156.75,0.25
12110,464455.6,0.2
11235,464594.5,0.25
12221,464785,0.33
4626,464916.5,0
7830,464940,0.5
10048,464981,0.33
7262,465006,1
13319,465194,0
2793,465303.3333,0.33
2951,465335.1667,0.33
3102,465426.4,0.2
8228,465468.5,0.5
2796,465612.3333,0.33
10148,465675.5,0
9165,465687,0
13738,465759.5,0
238,465844,0
12041,465909,0
8760,465977,0.33
6093,465986,0.5
5743,466009.5,0.5
1564,466049,1
2123,466227.5,0.5
3294,466321,2
12568,466373,0.33
13208,466394.75,0.25
8421,466564.75,0.5
7315,466853,0.33
11522,466854,0
8807,466889.25,0.5
1170,467453.25,0.5
9147,467501.75,0.5
177,467580,0
12369,467670,0.25
11707,467727,0
12088,467730,0
7887,467867,0.5
7814,468001.6667,0.33
8488,468232,0.25
10819,468301.6667,0
13383,468346,0.25
11108,468588.25,0
11932,468789,0
3409,468812,0
926,468904,0
13392,469089.5,0.5
10714,469137.5,0
1670,469186,0.33
12652,469234.5,0.17
1424,469472.5,0
3367,469472.5,1
3481,469549,0.5
12835,469592.6667,0.33
3501,469622.5,0
2470,469664,1
8883,469724.5,0.5
10481,469748,0
4546,469757.6667,0.33
2088,470242.25,0.25
5659,470264.3333,0.33
12681,470342,0
5227,470368.6667,0.33
2117,470439,0.25
7704,470503.4,0.4
9897,470630,0.25
311,471010.5,0
3988,471142.8,0.4
6370,471177.3333,0.33
6739,471183,0.5
10338,471219.75,0.25
13479,471500.75,0.25
10392,471603,0.33
12147,471657,0
10858,471721,0
11597,471909.8,0
6411,472088,0
631,472089.3333,0.33
1003,472108,0.25
523,472271,0
11680,472316.3333,0.67
13045,472606,0.5
765,472903,0
6300,472986,0
9366,473129.75,0
2229,473271,0
13323,473354,0.25
1796,473369,0.67
8171,473380.5,0
1221,473380.75,0.25
2026,473388.75,0.25
7364,473481,0.33
7302,473634.5,0.5
10617,473712,0.25
907,473855,0
12839,473907.6667,0.33
3577,473953,1
12366,473954.75,0
11125,474016.75,0.25
3097,474018.6667,0.33
12675,474027,0.25
679,474206,0
8948,474480.5,0
9704,474614,0.25
9912,474693.5,0.25
11418,474895,0
12039,474969.5,0.25
109,475231,0
2771,475231,0.5
12566,475336,0.5
11250,475617.5,0
22,475675,0
9009,476015,0
1684,476046.5,0.25
3688,476381.5,1
898,476393,0
5455,476433.5,0.25
8481,476481,0.33
12976,476622.6667,0.67
10253,476628.75,0
10175,476634.5,0
9013,476656,0.5
2714,476688.5556,0.33
12422,476944,0.2
12755,477090.5,0
752,477297,0
12174,477421.6,0.2
7051,477537,0
4700,477818.25,0.25
5914,477836,1
11977,478037,0
7057,478045,0.33
11660,478286,0
4701,478338.5,0.25
13252,478676,0
6122,478780.8,0.4
5746,478829.25,0.5
128,478837,0
11086,478987,0.33
10358,479401.6667,0.33
1168,479462,0
8430,479494.5,0
10564,479744,0
9881,480017,0
1012,480035.6667,0
11189,480125,0
5996,480133,0.5
452,480643.3333,0.33
12477,480772,0
7492,480849,0.5
10266,480996.5,0.25
4450,481062.5,0
11703,481096.3333,0.33
4190,481171,0
10627,481612.5,0.5
11649,481786,0
10498,482000,0
2305,482059,1
10217,482239.5,0
9376,482291.75,0.25
228,482557,0
13061,482575.5,0.5
6155,482679,0.5
8648,482937.75,0.5
1,483098,0
5578,483143,0.5
199,483219.3333,0.33
2697,483457.5,0.5
1518,483483.4,0.4
896,484013,0.33
11146,484182.6667,0.17
11973,484216,0
8734,484289.6667,0.33
11701,484316.6667,0.33
1871,484547,0.5
11251,484566,0
5787,484715,0
9144,484818,0.5
4895,484861.5,0
7171,485385.5,0
2689,485412.5,0.5
2770,485471.6667,0.33
3626,486312,0
10774,486641.3333,0.33
11083,486728.25,0.25
501,486751,0
12377,486815,0
8345,486974.75,0.25
10475,487071.6667,0.33
10122,487174.5,0
1895,487247.5,0
2971,487370.6667,0.33
8380,487483,0
10921,487599.5,0
3341,487619,0.25
9860,487671.5,0.5
48,487727,0.25
11813,488063.5,0.25
10386,488221.25,0
11000,488281.25,0.25
7493,488322,0.75
12644,488677,0
7669,488688,0
269,488877,0
11155,489138.25,0.25
1030,489253.25,0.25
11231,489289.25,0.25
9827,489293.6667,0.33
1361,489794.25,0.25
438,489809.6667,0.33
11151,490021,0
1665,490659.5,0.5
11900,490720.75,0.25
11458,490821.5,0
1945,490885,0.5
12185,490909.6667,0
8461,490915,0
11300,491017,0
2642,491185.5,0.5
10770,491203.6667,0.33
10282,491215,0
1177,491239.5,0.25
2292,491325.25,0.25
11581,491589,0
11080,491712.5,0.25
5763,491720,0.33
11851,491790.6,0.2
10303,491818,0
12268,492201.5,0.25
13054,492310,0.5
10546,492326.2,0.2
10751,492339.5,0.5
13626,492447.75,0.5
11452,492697,0
12170,492868.25,0
10064,492926.5,1
11052,492951,0
6873,493177,0.5
278,493191,0
1464,493212.3333,0.33
241,493268,0
954,493385,0
9077,493454.6667,0.33
1007,493460,0
1629,494297,1
7116,494565.5,0.5
13355,494892,1
9942,494893,0.29
1175,494913.3333,0
10603,494948.5,0.25
5749,495062,0
10133,495320.6667,0
11773,495380.5,0.25
13463,495521.3333,0
10141,495617,0
9649,496064.5,0.5
13586,496534.3333,0.33
11023,496635,0
9434,496835,1
9114,496851.5,0.5
10227,496980.5,0
6004,497210,1
12947,497369.75,0.25
2092,497446.3333,0.33
3630,497488,0
11630,497526.6667,0.33
12347,497664,0
6289,497850,0
798,497916,0
8237,497920.6667,0.33
13606,498008.3333,0.67
12343,498836.75,0.25
3482,498939.5,0.5
9872,499364,0.5
2933,499379.4,0.4
11161,499584,0
1141,499841.3333,0
2551,499912.5,0
10711,499928,0
1880,500114,0
10680,500161,0.33
9705,500211,1
10106,500262.5,0
9675,501106,1
9241,501216,1
8045,501471.75,0.25
2772,501507,0.33
13196,501519.5,0
1237,501544,0
1624,501567,0.25
13623,501625.25,0.25
82,501700.4,0.4
1596,502171,0.33
12405,502321.75,0.25
10757,502385.5,0.25
10783,502447.75,0.25
8909,502698.5,0
9065,502790,0.5
10766,503164.25,0.25
991,503392.5,0.5
4962,503538,0
2591,503645.6667,0.67
10472,503728,0
9094,503859,0
1906,503992.6667,0.33
6421,503998,0
13178,504133,0.5
9556,504176.25,0.25
4712,504209,0
13345,504656,0.33
6339,504732,0.25
3678,504836,0
12358,505294.3333,0.33
12011,505333,0
12278,505374.25,0.25
13078,505612,0
8781,505740,0
7467,505744,0.5
10998,505829,0
2207,505862.25,0.25
13137,505999,0.5
8537,506099.6667,0.33
13282,506263.8333,0.17
3418,506309,1
11983,506600.5,0.25
13070,506858,0
10825,507011,0.5
10340,507159,0
11065,507321,0.5
12952,507485,0.33
10211,507753.25,0.25
3792,507753.5,0.5
9576,507894,0.5
12813,507925,0.5
1953,507982,0
1540,508034,0
